-3.283291970503574E-01, 1.319124272665584E-01, 4.095649105518744E-02, -1.608369028928803E-02, -2.498400337798165E-02, -5.664021783703915E-04, 0.24
-5.490795947349724E-01, -4.639261570304131E-01, 2.535812046947616E-02, 1.288576080445211E-02, -1.556077272039961E-02, -9.570200938049422E-04, 0.62
-5.203604607731136E-01, 8.345524270917543E-01, -1.869582207495484E-04, -1.483453242392108E-02, -9.217631240574767E-03, 1.163987621450012E-07, 1
-1.640055513710895E+00, -9.681004699036309E-02, 3.812036476286913E-02, 1.357903845138961E-03, -1.276654063797800E-02, -3.010055317308103E-04, 1.88
-5.220701651131564E+00, 1.440023208235907E+00,  1.107685120898613E-01, -2.094323378337430E-03, -6.917691164969599E-03, 7.565734661549900E-05, 11.86
-3.603116294797118E+00, -9.334804484598159E+00,  3.057078578779885E-01, 4.899838107083491E-03, -2.025857119633607E-03, -1.597693960095007E-04, 29.46
1.884287241896452E+01, 6.632475898579929E+00, -2.194806167842821E-01, -1.334525644836613E-03, 3.526641074805621E-03, 3.047193835285892E-05, 84.01
2.797889291723458E+01, -1.071114468119195E+01, -4.242266594775234E-01, 1.100993788494429E-03, 2.950012456126159E-03, -8.605110330829187E-05, 164.8
8.606368877707839E+00, -3.187300571131379E+01, 9.211254673476580E-01, 3.084694340808031E-03, 1.668900935437536E-04, -9.048565974647714E-04, 248
